1019,3,1,0.000000,2,0,23.250000,0,3
1020,2,2,42.000000,0,0,13.000000,0,1
1021,3,2,24.000000,0,0,8.050000,0,1
1022,3,2,32.000000,0,0,8.050000,0,1
1023,1,2,53.000000,0,0,28.500000,3,2
1024,3,1,0.000000,0,4,25.466700,0,1
1025,3,2,0.000000,1,0,6.437500,0,2
1026,3,2,43.000000,0,0,7.895800,0,1
1027,3,2,24.000000,0,0,7.854200,0,1
1028,3,2,26.500000,0,0,7.225000,0,2
1029,2,2,26.000000,0,0,13.000000,0,1
1030,3,1,23.000000,0,0,8.050000,0,1
1031,3,2,40.000000,1,6,46.900000,0,1
1032,3,1,10.000000,5,2,46.900000,0,1
1033,1,1,33.000000,0,0,151.550000,0,1
1034,1,2,61.000000,1,3,262.375000,2,2
1035,2,2,28.000000,0,0,26.000000,0,1
1036,1,2,42.000000,0,0,26.550000,0,1
1037,3,2,31.000000,3,0,18.000000,0,1
1038,1,2,0.000000,0,0,51.862500,5,1
1039,3,2,22.000000,0,0,8.050000,0,1
1040,1,2,0.000000,0,0,26.550000,0,1
1041,2,2,30.000000,1,1,26.000000,0,1
1042,1,1,23.000000,0,1,83.158300,3,2
1043,3,2,0.000000,0,0,7.895800,0,2
1044,3,2,60.500000,0,0,0.000000,0,1
1045,3,1,36.000000,0,2,12.183300,0,1
1046,3,2,13.000000,4,2,31.387500,0,1
1047,3,2,24.000000,0,0,7.550000,0,1
1048,1,1,29.000000,0,0,221.779200,3,1
1049,3,1,23.000000,0,0,7.854200,0,1
1050,1,2,42.000000,0,0,26.550000,4,1
1051,3,1,26.000000,0,2,13.775000,0,1
1052,3,1,0.000000,0,0,7.733300,0,3
1053,3,2,7.000000,1,1,15.245800,0,2
1054,2,1,26.000000,0,0,13.500000,0,1
1055,3,2,0.000000,0,0,7.000000,0,1
1056,2,2,41.000000,0,0,13.000000,0,1
1057,3,1,26.000000,1,1,22.025000,0,1
1058,1,2,48.000000,0,0,50.495800,2,2
1059,3,2,18.000000,2,2,34.375000,0,1
1060,1,1,0.000000,0,0,27.720800,0,2
1061,3,1,22.000000,0,0,8.962500,0,1
1062,3,2,0.000000,0,0,7.550000,0,1
1063,3,2,27.000000,0,0,7.225000,0,2
1064,3,2,23.000000,1,0,13.900000,0,1
1065,3,2,0.000000,0,0,7.229200,0,2
1066,3,2,40.000000,1,5,31.387500,0,1
1067,2,1,15.000000,0,2,39.000000,0,1
1068,2,1,20.000000,0,0,36.750000,0,1
1069,1,2,54.000000,1,0,55.441700,3,2
1070,2,1,36.000000,0,3,39.000000,6,1
1071,1,1,64.000000,0,2,83.158300,5,2
1072,2,2,30.000000,0,0,13.000000,0,1
1073,1,2,37.000000,1,1,83.158300,5,2
1074,1,1,18.000000,1,0,53.100000,4,1
1075,3,2,0.000000,0,0,7.750000,0,3
1076,1,1,27.000000,1,1,247.520800,2,2
1077,2,2,40.000000,0,0,16.000000,0,1
1078,2,1,21.000000,0,1,21.000000,0,1
1079,3,2,17.000000,2,0,8.050000,0,1
1080,3,1,0.000000,8,2,69.550000,0,1
1081,2,2,40.000000,0,0,13.000000,0,1
1082,2,2,34.000000,1,0,26.000000,0,1
1083,1,2,0.000000,0,0,26.000000,0,1
1084,3,2,11.500000,1,1,14.500000,0,1
1085,2,2,61.000000,0,0,12.350000,0,3
1086,2,2,8.000000,0,2,32.500000,0,1
1087,3,2,33.000000,0,0,7.854200,0,1
1088,1,2,6.000000,0,2,134.500000,5,2
1089,3,1,18.000000,0,0,7.775000,0,1
1090,2,2,23.000000,0,0,10.500000,0,1
1091,3,1,0.000000,0,0,8.112500,0,1
1092,3,1,0.000000,0,0,15.500000,0,3
1093,3,2,0.330000,0,2,14.400000,0,1
1094,1,2,47.000000,1,0,227.525000,3,2
1095,2,1,8.000000,1,1,26.000000,0,1
1096,2,2,25.000000,0,0,10.500000,0,1
1097,1,2,0.000000,0,0,25.741700,0,2
1098,3,1,35.000000,0,0,7.750000,0,3
1099,2,2,24.000000,0,0,10.500000,0,1
1100,1,1,33.000000,0,0,27.720800,1,2
1101,3,2,25.000000,0,0,7.895800,0,1
1102,3,2,32.000000,0,0,22.525000,0,1
1103,3,2,0.000000,0,0,7.050000,0,1
1104,2,2,17.000000,0,0,73.500000,0,1
1105,2,1,60.000000,1,0,26.000000,0,1
1106,3,1,38.000000,4,2,7.775000,0,1
1107,1,2,42.000000,0,0,42.500000,2,1
1108,3,1,0.000000,0,0,7.879200,0,3
1109,1,2,57.000000,1,1,164.866700,0,1
1110,1,1,50.000000,1,1,211.500000,3,2
1111,3,2,0.000000,0,0,8.050000,0,1
1112,2,1,30.000000,1,0,13.858300,0,2
1113,3,2,21.000000,0,0,8.050000,0,1
1114,2,1,22.000000,0,0,10.500000,6,1
1115,3,2,21.000000,0,0,7.795800,0,1
1116,1,1,53.000000,0,0,27.445800,0,2
1117,3,1,0.000000,0,2,15.245800,0,2
1118,3,2,23.000000,0,0,7.795800,0,1
1119,3,1,0.000000,0,0,7.750000,0,3
1120,3,2,40.500000,0,0,15.100000,0,1
1121,2,2,36.000000,0,0,13.000000,0,1
1122,2,2,14.000000,0,0,65.000000,0,1
1123,1,1,21.000000,0,0,26.550000,0,1
1124,3,2,21.000000,1,0,6.495800,0,1
1125,3,2,0.000000,0,0,7.879200,0,3
1126,1,2,39.000000,1,0,71.283300,3,2
1127,3,2,20.000000,0,0,7.854200,0,1
1128,1,2,64.000000,1,0,75.250000,4,2
1129,3,2,20.000000,0,0,7.225000,0,2
1130,2,1,18.000000,1,1,13.000000,0,1
1131,1,1,48.000000,1,0,106.425000,3,2
1132,1,1,55.000000,0,0,27.720800,0,2
1133,2,1,45.000000,0,2,30.000000,0,1
1134,1,2,45.000000,1,1,134.500000,5,2
1135,3,2,0.000000,0,0,7.887500,0,1
1136,3,2,0.000000,1,2,23.450000,0,1
1137,1,2,41.000000,1,0,51.862500,4,1
1138,2,1,22.000000,0,0,21.000000,0,1
1139,2,2,42.000000,1,1,32.500000,0,1
1140,2,1,29.000000,1,0,26.000000,0,1
1141,3,1,0.000000,1,0,14.454200,0,2
1142,2,1,0.920000,1,2,27.750000,0,1
1143,3,2,20.000000,0,0,7.925000,0,1
1144,1,2,27.000000,1,0,136.779200,3,2
1145,3,2,24.000000,0,0,9.325000,0,1
1146,3,2,32.500000,0,0,9.500000,0,1
1147,3,2,0.000000,0,0,7.550000,0,1
1148,3,2,0.000000,0,0,7.750000,0,3
1149,3,2,28.000000,0,0,8.050000,0,1
1150,2,1,19.000000,0,0,13.000000,0,1
1151,3,2,21.000000,0,0,7.775000,0,1
1152,3,2,36.500000,1,0,17.400000,0,1
1153,3,2,21.000000,0,0,7.854200,0,1
1154,2,1,29.000000,0,2,23.000000,0,1
1155,3,1,1.000000,1,1,12.183300,0,1
1156,2,2,30.000000,0,0,12.737500,0,2
1157,3,2,0.000000,0,0,7.895800,0,1
1158,1,2,0.000000,0,0,0.000000,0,1
1159,3,2,0.000000,0,0,7.550000,0,1
1160,3,1,0.000000,0,0,8.050000,0,1
1161,3,2,17.000000,0,0,8.662500,0,1
1162,1,2,46.000000,0,0,75.241700,3,2
1163,3,2,0.000000,0,0,7.750000,0,3
1164,1,1,26.000000,1,0,136.779200,3,2
1165,3,1,0.000000,1,0,15.500000,0,3
1166,3,2,0.000000,0,0,7.225000,0,2
1167,2,1,20.000000,1,0,26.000000,0,1
1168,2,2,28.000000,0,0,10.500000,0,1
1169,2,2,40.000000,1,0,26.000000,0,1
1170,2,2,30.000000,1,0,21.000000,0,1
1171,2,2,22.000000,0,0,10.500000,0,1
1172,3,1,23.000000,0,0,8.662500,0,1
1173,3,2,0.750000,1,1,13.775000,0,1
1174,3,1,0.000000,0,0,7.750000,0,3
1175,3,1,9.000000,1,1,15.245800,0,2
1176,3,1,2.000000,1,1,20.212500,0,1
1177,3,2,36.000000,0,0,7.250000,0,1
1178,3,2,0.000000,0,0,7.250000,0,1
1179,1,2,24.000000,1,0,82.266700,2,1
1180,3,2,0.000000,0,0,7.229200,6,2
1181,3,2,0.000000,0,0,8.050000,0,1
1182,1,2,0.000000,0,0,39.600000,0,1
1183,3,1,30.000000,0,0,6.950000,0,3
1184,3,2,0.000000,0,0,7.229200,0,2
1185,1,2,53.000000,1,1,81.858300,1,1
1186,3,2,36.000000,0,0,9.500000,0,1
1187,3,2,26.000000,0,0,7.895800,0,1
1188,2,1,1.000000,1,2,41.579200,0,2
1189,3,2,0.000000,2,0,21.679200,0,2
1190,1,2,30.000000,0,0,45.500000,0,1
1191,3,2,29.000000,0,0,7.854200,0,1
1192,3,2,32.000000,0,0,7.775000,0,1
1193,2,2,0.000000,0,0,15.045800,4,2
1194,2,2,43.000000,0,1,21.000000,0,1
1195,3,2,24.000000,0,0,8.662500,0,1
1196,3,1,0.000000,0,0,7.750000,0,3
1197,1,1,64.000000,1,1,26.550000,2,1
1198,1,2,30.000000,1,2,151.550000,3,1
1199,3,2,0.830000,0,1,9.350000,0,1
1200,1,2,55.000000,1,1,93.500000,2,1
1201,3,1,45.000000,1,0,14.108300,0,1
1202,3,2,18.000000,0,0,8.662500,0,1
1203,3,2,22.000000,0,0,7.225000,0,2
1204,3,2,0.000000,0,0,7.575000,0,1
1205,3,1,37.000000,0,0,7.750000,0,3
1206,1,1,55.000000,0,0,135.633300,3,2
1207,3,1,17.000000,0,0,7.733300,0,3
1208,1,2,57.000000,1,0,146.520800,2,2
1209,2,2,19.000000,0,0,10.500000,0,1
1210,3,2,27.000000,0,0,7.854200,0,1
1211,2,2,22.000000,2,0,31.500000,0,1
1212,3,2,26.000000,0,0,7.775000,0,1
1213,3,2,25.000000,0,0,7.229200,6,2
1214,2,2,26.000000,0,0,13.000000,6,1
1215,1,2,33.000000,0,0,26.550000,0,1
1216,1,1,39.000000,0,0,211.337500,0,1
1217,3,2,23.000000,0,0,7.050000,0,1
1218,2,1,12.000000,2,1,39.000000,6,1
1219,1,2,46.000000,0,0,79.200000,0,2
1220,2,2,29.000000,1,0,26.000000,0,1
1221,2,2,21.000000,0,0,13.000000,0,1
1222,2,1,48.000000,0,2,36.750000,0,1
1223,1,2,39.000000,0,0,29.700000,1,2
1224,3,2,0.000000,0,0,7.225000,0,2
1225,3,1,19.000000,1,1,15.741700,0,2
1226,3,2,27.000000,0,0,7.895800,0,1
1227,1,2,30.000000,0,0,26.000000,3,1
1228,2,2,32.000000,0,0,13.000000,0,1
1229,3,2,39.000000,0,2,7.229200,0,2
1230,2,2,25.000000,0,0,31.500000,0,1
1231,3,2,0.000000,0,0,7.229200,0,2
1232,2,2,18.000000,0,0,10.500000,0,1
1233,3,2,32.000000,0,0,7.579200,0,1
1234,3,2,0.000000,1,9,69.550000,0,1
1235,1,1,58.000000,0,1,512.329200,2,2
1236,3,2,0.000000,1,1,14.500000,0,1
1237,3,1,16.000000,0,0,7.650000,0,1
1238,2,2,26.000000,0,0,13.000000,0,1
1239,3,1,38.000000,0,0,7.229200,0,2
1240,2,2,24.000000,0,0,13.500000,0,1
1241,2,1,31.000000,0,0,21.000000,0,1
1242,1,1,45.000000,0,1,63.358300,4,2
1243,2,2,25.000000,0,0,10.500000,0,1
1244,2,2,18.000000,0,0,73.500000,0,1
1245,2,2,49.000000,1,2,65.000000,0,1
1246,3,1,0.170000,1,2,20.575000,0,1
1247,1,2,50.000000,0,0,26.000000,5,1
1248,1,1,59.000000,2,0,51.479200,3,1
1249,3,2,0.000000,0,0,7.879200,0,1
1250,3,2,0.000000,0,0,7.750000,0,3
1251,3,1,30.000000,1,0,15.550000,0,1
1252,3,2,14.500000,8,2,69.550000,0,1
1253,2,1,24.000000,1,1,37.004200,0,2
1254,2,1,31.000000,0,0,21.000000,0,1
1255,3,2,27.000000,0,0,8.662500,0,1
1256,1,1,25.000000,1,0,55.441700,5,2
1257,3,1,0.000000,1,9,69.550000,0,1
1258,3,2,0.000000,1,0,14.458300,0,2
1259,3,1,22.000000,0,0,39.687500,0,1
1260,1,1,45.000000,0,1,59.400000,0,2
1261,2,2,29.000000,0,0,13.858300,0,2
1262,2,2,21.000000,1,0,11.500000,0,1
1263,1,1,31.000000,0,0,134.500000,5,2
1264,1,2,49.000000,0,0,0.000000,2,1
1265,2,2,44.000000,0,0,13.000000,0,1
1266,1,1,54.000000,1,1,81.858300,1,1
1267,1,1,45.000000,0,0,262.375000,0,2
1268,3,1,22.000000,2,0,8.662500,0,1
1269,2,2,21.000000,0,0,11.500000,0,1
1270,1,2,55.000000,0,0,50.000000,3,1
1271,3,2,5.000000,4,2,31.387500,0,1
1272,3,2,0.000000,0,0,7.750000,0,3
1273,3,2,26.000000,0,0,7.879200,0,3
1274,3,1,0.000000,0,0,14.500000,0,1
1275,3,1,19.000000,1,0,16.100000,0,1
1276,2,2,0.000000,0,0,12.875000,0,1
1277,2,1,24.000000,1,2,65.000000,0,1
1278,3,2,24.000000,0,0,7.775000,0,1
1279,2,2,57.000000,0,0,13.000000,0,1
1280,3,2,21.000000,0,0,7.750000,0,3
1281,3,2,6.000000,3,1,21.075000,0,1
1282,1,2,23.000000,0,0,93.500000,2,1
1283,1,1,51.000000,0,1,39.400000,4,1
1284,3,2,13.000000,0,2,20.250000,0,1
1285,2,2,47.000000,0,0,10.500000,0,1
1286,3,2,29.000000,3,1,22.025000,0,1
1287,1,1,18.000000,1,0,60.000000,3,1
1288,3,2,24.000000,0,0,7.250000,0,3
1289,1,1,48.000000,1,1,79.200000,2,2
1290,3,2,22.000000,0,0,7.775000,0,1
1291,3,2,31.000000,0,0,7.733300,0,3
1292,1,1,30.000000,0,0,164.866700,3,1
1293,2,2,38.000000,1,0,21.000000,0,1
1294,1,1,22.000000,0,1,59.400000,0,2
1295,1,2,17.000000,0,0,47.100000,0,1
1296,1,2,43.000000,1,0,27.720800,4,2
1297,2,2,20.000000,0,0,13.862500,4,2
1298,2,2,23.000000,1,0,10.500000,0,1
1299,1,2,50.000000,1,1,211.500000,3,2
1300,3,1,0.000000,0,0,7.720800,0,3
1301,3,1,3.000000,1,1,13.775000,0,1
1302,3,1,0.000000,0,0,7.750000,0,3
1303,1,1,37.000000,1,0,90.000000,3,3
1304,3,1,28.000000,0,0,7.775000,0,1
1305,3,2,0.000000,0,0,8.050000,0,1
1306,1,1,39.000000,0,0,108.900000,3,2
1307,3,2,38.500000,0,0,7.250000,0,1
1308,3,2,0.000000,0,0,8.050000,0,1
1309,3,2,0.000000,1,1,22.358300,0,2
